canon_id,Link Score,union_name,union_city,union_state
542653,1.0,united steelworkers international union 979-01,warrensville heights,oh
542653,1.0,united steelworkers international union 979-04,warrensville heights,oh
542653,1.0,united steelworkers international union 979-07,warrensville heights,oh
49713,0.9999999,united steelworkers international union 98,cincinnati,oh
57296,7.479376e-08,united steelworkers international union 982l-01,columbus,oh
56741,1.0,united steelworkers international union 988,wheelersburg,oh
37457,1.25436855e-14,united steelworkers international union 9g,perrysburg,oh
10250,8.283054e-09,united steelworkers international union 9g-01,perrysburg,oh
3128,8.6679465e-13,united steelworkers international union amd - multiple,media,pa
3128,1.1296729e-12,united steelworkers international union direct affiliate,media,pa
43891,1.0,united steelworkers international union local 1250-01,warren,oh
58854,0.99999994,united steelworkers international union local 6346-12,north versailles,pa
,,united steelworkers international union p&m multi,media,pa
508761,2.0422151e-17,united steelworkers international union-00014b**,appleton,wi
508761,2.7490866e-17,united steelworkers international union-00125b**,appleton,wi
43891,1.0,united steelworkers international union-1250-01,warren,oh
30168,1.0,united steelworkers international union-1537-06,north versailles,pa
194,1.0,united steelworkers international usw 1945,paramount,ca
28532,0.9979647,united steelworkers internationl union 14734-10,cincinnati,oh
13732,1.0,united steelworkers internationl union 2211,canton,oh
13347,0.87446284,united steelworkers internationl union 4372,cincinnati,oh
501207,3.2356524e-11,united steelworkers internationla union 207b,columbus,oh
10280,9.462888e-05,united steelworkers internationla union 4t/105t/525,columbus,oh
50875,3.388027e-17,united steelworkers interntational union amd multi,media,pa
,,united steelworkers local 13028,edison,nj
12043,0.9999743,united steelworkers local 14581-96,frankfort,ky
2344,1.0,united steelworkers local 348  348,kansas city,ks
543361,0.99999994,united steelworkers local 9-0566,collierville,tn
541695,1.0,united steelworkers local 9-592,gardendale,al
530942,1.0,united steelworkers local 9345,frankfort,ky
52624,0.99812496,united steelworkers locals 14753 and 9374,islandia,ny
65514,0.99967647,united steelworkers lu 1988,syracuse,ny
58551,4.321519e-14,united steelworkers multiple,media,pa
542342,9.815978e-13,united steelworkers n/a,pittsburgh,pa
21541,0.98741955,united steelworkers of america (usw) 13-153,baytown,tx
512887,0.9894,united steelworkers of america - district 4 - afl-cio-clc 8823-1,cheektowaga,ny
,,united steelworkers of america 1619,louisville,ky
69114,0.9999275,united steelworkers of america 936-l-1,gardendale,al
9964,1.1138953e-14,"united steelworkers of america afl-cio, clc-",columbus,oh
9964,1.8984386e-15,"united steelworkers of america, afl-cio, clc 898l",columbus,oh
,,"united steelworkers of america, afl-cio_clc 372",mineral wells,wv
,,united steelworkers of america-,milford,ma
64006,1.0,united steelworkers of america-1862,augusta,me
28254,1.0,united steelworkers of american 1852-17,york,pa
,,united steelworkers see attached,media,pa
516869,3.3333298e-20,united steelworkers tbd,taylor,mi
502331,2.991048e-15,united steelworkers union,menasha,wi
22484,7.4442863e-07,united steelworkers union 00045b-09,bluffton,in
21081,9.039712e-17,united steelworkers union 00059m**,bluffton,in
503378,1.2670497e-16,united steelworkers union 00063b-01,cedar rapids,ia
505650,1.2200339e-05,united steelworkers union 00139b-03,ione,ca
503403,1.6989081e-16,united steelworkers union 00286m**,plano,tx
29070,0.9999996,united steelworkers union 13836-14,pittsburg,pa
48101,0.9999999,united steelworkers union 17,syracuse,ny
7040,1.0,united steelworkers union 2002-05,minneapolis,mn
55399,1.472629e-15,united steelworkers union 261m**,appleton,wi
65270,1.0,united steelworkers union 7248,perrysburg,oh
53584,0.99999976,united steelworkers union of america 7139-03,north versailles,pa
55399,1.472629e-15,united steelworkers union-261m**,appleton,wi
28532,0.99999994,united steelworkers workers international union 14734-05,cincinnati,oh
45328,0.99996,"united steelworkers, afl-cio 13-12",baton rouge,la
541939,0.99999976,"united steelworkers, afl-cio 9443-02",louisville,ky
541544,0.9999993,"united steelworkers, afl-cio 9447-01",louisville,ky
38468,1.0,"united steelworkers, afl-cio, 1693-15",louisville,ky
59966,0.99996144,"united steelworkers, afl-cio, 727-00",louisville,ky
59966,0.999282,"united steelworkers, afl-cio, 727-01",louisville,ky
541939,0.9999994,"united steelworkers, afl-cio, 9443-05",louisville,ky
44944,0.9131654,"united steelworkers, afl-cio, clc 105-1",des moines,ia
46740,4.871269e-16,"united steelworkers, afl-cio, clc 1261-01",louisville,ky
14627,0.99999976,"united steelworkers, afl-cio, clc 155-03",louisville,ky
38468,1.0,"united steelworkers, afl-cio, clc 1693",louisville,ky
38468,0.99999994,"united steelworkers, afl-cio, clc 1693-06",louisville,ky
38468,0.99999994,"united steelworkers, afl-cio, clc 1693-07",louisville,ky
38468,0.99999994,"united steelworkers, afl-cio, clc 1693-09",louisville,ky
38468,0.9999998,"united steelworkers, afl-cio, clc 1693-18",louisville,ky
38468,0.9999997,"united steelworkers, afl-cio, clc 1693-19",louisville,ky
38468,0.99999976,"united steelworkers, afl-cio, clc 1693-21",louisville,ky
38468,0.99999964,"united steelworkers, afl-cio, clc 1693-22",louisville,ky
38468,0.9999944,"united steelworkers, afl-cio, clc 1693-23",lousiville,ky
38468,0.9999998,"united steelworkers, afl-cio, clc 1693-25",louisville,ky
38468,0.99999976,"united steelworkers, afl-cio, clc 1693-26",louisville,ky
512914,1.0,"united steelworkers, afl-cio, clc 367",louisville,ky
512914,1.0,"united steelworkers, afl-cio, clc 367-01",louisville,ky
9188,0.9963879,"united steelworkers, afl-cio, clc 550-04",louisville,ky
59966,0.9412073,"united steelworkers, afl-cio, clc 727-04",louisville,ky
11339,0.9990402,"united steelworkers, afl-cio, clc 757-01",louisville,ky
11339,0.99843574,"united steelworkers, afl-cio, clc 757-02",louisville,ky
18101,0.99544317,"united steelworkers, afl-cio, clc 8-00530-02",louisville,ky
68967,0.999999,"united steelworkers, afl-cio, clc 879",louisville,ky
541401,0.9999998,"united steelworkers, afl-cio, clc 9423",louisville,ky
541939,0.9999882,"united steelworkers, afl-cio, clc 9443-08",louisville,ky
541544,0.99995863,"united steelworkers, afl-cio, clc 9447-04",louisville,ky
27799,0.9999988,"united steelworkers, afl-cio-clc 12026",milford,ma
44067,0.16582982,"united steelworkers, afl-cio-clc 2-200-5",west allis,wi
21547,0.9933179,"united steelworkers, afl-cio-clc 2-2006-1",west allis,wi
12283,0.9606826,"united steelworkers, afl-cio-clc 2-232-1",west allis,wi
45019,0.9999461,"united steelworkers, afl-cio-clc 2-370",west allis,wi
26562,7.423338e-17,"united steelworkers, afl-cio-clc 437m",west allis,wi
26562,9.808008e-17,"united steelworkers, afl-cio-clc 892l",west allis,wi
16680,1.1261136e-09,"united steelworkers, afl-cio-clc 9040-5",west allis,wi
517470,0.9999991,"united steelworkers, afl-cio-clc 9184-2",west allis,wi
526845,0.99999595,"united steelworkers, afl-cio-clc l-675",carson,ca
546458,2.851647e-16,"united steelworkers, afl-cio-cls local",edison,nj
546458,2.851647e-16,"united steelworkers, afl-cio-cls-",edison,nj
541544,0.5389781,"united steelworkers, afl-cio. clc 9447-10",louisville,ky
,,"united steelworkers, afl-cio/clc 1192.01",maryville,tn
45328,0.9988909,"united steelworkers, afl-cio/clc 13-12",baton rouge,la
52510,0.9980331,"united steelworkers, afl-cio/clc 13-189",gonzales,la
55570,0.96828014,"united steelworkers, afl-cio/clc 13-447-01",gonzales,la
55570,0.95806855,"united steelworkers, afl-cio/clc 13-447-02",gonzales,la
39519,0.8236206,"united steelworkers, afl-cio/clc 13-447-07",baton rouge,la
67255,0.5717371,"united steelworkers, afl-cio/clc 13-725-01",baton rouge,la
66005,0.99999994,"united steelworkers, afl-cio/clc 14425",baton rouge,la
,,"united steelworkers, afl-cio/clc 275a",baton rouge,la
59427,0.9999999,"united steelworkers, afl-cio/clc 6296",baton rouge,la
17454,0.9999995,"united steelworkers, afl-cio/clc 634",collierville,tn
46159,0.9996433,"united steelworkers, afl-cio/clc 654-02",baton rouge,la
,,"united steelworkers, afl-cio/clc 711t",baton rouge,la
67255,4.064505e-15,"united steelworkers, afl-cio/clc 725&1226",baton rouge,la
,,"united steelworkers, afl-cio/clc 9292",maryville,tn
35853,0.013567895,"united steelworkers, afl-cio•clc  –  district 2 12075-**",bay city,mi
35853,0.013242927,"united steelworkers, afl-cio•clc  –  district 2 12075-18",bay city,mi
45541,0.95023876,"united steelworkers, afl-cio•clc  –  district 2 14450",bay city,mi
70009,0.99996966,"united steelworkers, afl-cio•clc  –  district 2 14965-**",bay city,mi
9542,0.9999993,"united steelworkers, afl-cio•clc  –  district 2 5187",bay city,mi
544673,0.5331476,"united steelworkers, afl-cio•clc  –  district 2 9612-**, 01, 02",bay city,mi
35853,0.558549,"united steelworkers, afl-cio•clc - district 2 12075-24",bay city,mi
35853,0.67302513,"united steelworkers, afl-cio•clc - district 2 12075-25",bay city,mi
35853,0.612534,"united steelworkers, afl-cio•clc - district 2 12075-26",bay city,mi
45605,0.99994797,"united steelworkers, afl-cio•clc - district 2 12585",bay city,mi
45601,0.99991184,"united steelworkers, afl-cio•clc - district 2 13547",bay city,mi
39079,0.96395546,"united steelworkers, afl-cio•clc - district 2 239",bay city,mi
514709,1.0,"united steelworkers, afl-cio•clc - district 2 9036-03",bay city,mi
35853,0.010666703,"united steelworkers, afl-cio•clc – district 2 12075-22",bay city,mi
36378,0.014071607,"united steelworkers, alf-cio/clc 13-103",baton rouge,la
44293,0.004233321,"united steelworkers, district 1-",cincinnati,oh
16630,1.0,"united steelworkers, district 10 1130",berwick,pa
58551,1.9816097e-13,united steelworkers-,berwick,pa
544407,1.0152555e-12,united steelworkers-,covina,ca
542342,9.815978e-13,united steelworkers-,pittsburgh,pa
55399,1.3529649e-16,united steelworkers-,west allis,wi
88729,2.9678842e-12,united steelworkers-00884l-01,benton,ar
26560,1.0,united steelworkers-01038,baltimore,md
33609,1.0,united steelworkers-10-100,berwick,pa
65496,1.0,united steelworkers-1024,north versailles,pa
28255,1.0,united steelworkers-1035-8,harrisburg,pa
9124,1.0,united steelworkers-11-00531,st louis,mo
2437,4.1487432e-08,united steelworkers-11-508-03,independence,mo
39725,0.99997056,united steelworkers-11-578-22,eveleth,mn
32450,0.99996895,united steelworkers-11-6-01,st louis,mo
514471,0.27704614,united steelworkers-11-656,des moines,ia
29692,0.99999976,united steelworkers-1212-02,johnstown,pa
9697,1.0,united steelworkers-12517-04,baltimore,md
19830,0.99999946,united steelworkers-1259-06,minneapolis,mn
,,united steelworkers-12698-**,harrisburg,pa
62530,1.0,united steelworkers-13-01288,benton,ar
30120,0.99999994,united steelworkers-13-05,independence,mo
30120,0.99999994,united steelworkers-13-07,independence,mo
30120,0.9999938,united steelworkers-13-27,independence,mo
68853,0.9999198,united steelworkers-13-555-03,baton rouge,la
29070,1.0,united steelworkers-13836-17,north versailles,pa
12174,0.99999917,united steelworkers-14034-15,new castle,pa
66542,1.0,united steelworkers-1408,hampton,va
10827,1.0,united steelworkers-1408-09,north versailles,pa
10827,0.99999994,united steelworkers-1408-13,north versailles,pa
10827,0.99999774,united steelworkers-1408-44,north versailles,pa
10827,0.99999917,united steelworkers-1408-66,north versailles,pa
10827,0.9999982,united steelworkers-1408-74,north versailles,pa
10827,0.99999684,united steelworkers-1408-79,north versailles,pa
38869,1.0,united steelworkers-1419-00,berwick,pa
20915,1.9721286e-12,"united steelworkers-14228, 14228-02, 14228-03, 13417-01, 12561-01",independence,mo
1811,1.0,united steelworkers-14372-00,berwick,pa
1811,0.99999934,united steelworkers-14372-06,berwick,pa
29062,0.99998224,united steelworkers-14693-90,north versailles,pa
510291,1.0,united steelworkers-1505,ruston,la
8939,1.0,united steelworkers-1527,west allis,wi
511555,1.0,united steelworkers-1531,berwick,pa
514273,1.202493e-18,united steelworkers-169g,bridgeton,mo
28254,1.0,united steelworkers-1852-18,harrisburg,pa
12812,1.0,united steelworkers-1917-03,north versailles,pa
16030,0.99999976,united steelworkers-1928-06,berwick,pa
11519,1.0,united steelworkers-1940,berwick,pa
11519,0.99999994,united steelworkers-1940-07,berwick,pa
11519,0.99999994,united steelworkers-1940-10,berwick,pa
514273,1.1773659e-18,united steelworkers-307l,independence,mo
12807,1.0,united steelworkers-3199-06,north versailles,pa
27801,0.99999815,united steelworkers-3403-25,north versailles,pa
27801,0.999944,united steelworkers-3403-61,north versailles,pa
27801,0.99994993,united steelworkers-3403-87,north versailles,pa
67336,1.5165943e-05,united steelworkers-348-05,independence,mo
67336,3.3654405e-06,united steelworkers-348-18,independence,mo
8963,1.0,united steelworkers-4845,west allis,wi
10881,0.9999924,united steelworkers-4889-29,berwick,pa
11526,1.0,united steelworkers-4907-06,berwick,pa
12396,0.9999999,united steelworkers-5306-02-03-04,north versailles,pa
30102,1.0,united steelworkers-5652,berwick,pa
30102,1.0,united steelworkers-5652-05,berwick,pa
,,united steelworkers-652,salt lake city,ut
514273,1.202493e-18,united steelworkers-662l,bridgeton,mo
34579,0.99999994,united steelworkers-667-03,berwick,pa
20915,6.3549816e-13,united steelworkers-6943-01,independence,mo
36272,3.328152e-10,united steelworkers-6943-04,independence,mo
63558,1.0,united steelworkers-6967-013,baltimore,md
63558,1.0,united steelworkers-6967-12,baltimore,md
3005,0.9020075,united steelworkers-7-507-07,bridgeview,il
65192,0.9999816,united steelworkers-7234-24,bridgeview,il
530161,8.061096e-09,united steelworkers-760a-01,minneapolis,mn
,,united steelworkers-7833,des moines,ia
503435,2.9131138e-07,united steelworkers-7886-05,baltimore,md
69971,1.0,united steelworkers-8041-01,monongahela,pa
69971,1.0,united steelworkers-8041-02,johnstown,pa
36114,0.98982185,united steelworkers-807 & 1250,berwick,pa
70584,1.0,united steelworkers-8139,bridgeton,mo
70900,0.99999994,united steelworkers-8183-11,north versailles,pa
,,united steelworkers-8499,des moines,ia
,,united steelworkers-8567-06,,
513623,1.0,united steelworkers-9014-12,bridgeton,mo
543628,7.9493336e-20,united steelworkers-901b,minneapolis,mn
517356,0.99999005,united steelworkers-9189-14,granite city,il
528381,1.0,united steelworkers-9305-13,north versailles,pa
542243,1.0,united steelworkers-9460-02,eveleth,mn
542243,1.0,united steelworkers-9460-04,eveleth,mn
542243,0.99999994,united steelworkers-9460-07,eveleth,mn
543925,1.0,united steelworkers-9526,collierville,tn
541687,1.0,united steelworkers-9777-27,bridgeview,il
541687,1.0,united steelworkers-9777-36,bridgeview,il
8483,1.469537e-11,united steelworkers-lu #13558-01,independence,mo
19530,1.0,united steelworkers-usw-8249-69,st. thomas,vi
,,united steelworkiers (usw) 804,collierville,tn
512887,0.051788036,united steelwotkers 8823-08,cheektowaga,ny
34473,0.72810626,united steeworkers 4-02058,buffalo,ny
16774,0.42608756,united stellworkers international union 1-450-01,canton,oh
28532,0.8771477,united stellworkers international union 14734-13,cincinnati,oh
545311,0.99954164,united teachers of new orleans - lft/aft-527,new orleans,la
12484,8.530587e-15,united teaching assistants of just kids- lindenhurst local,lindenhurst,ny
20563,8.381822e-09,united union of roofers & waterproofers #185,charleston,wv
14665,0.9999833,united union of roofers & waterproofers 106,evansville,in
48170,0.66640025,united union of roofers & waterproofers 96,blaine,mn
33907,0.59804046,united union of roofers & waterproofers local 92,decatur,il
14665,0.99999994,united union of roofers 106,evansville,in
41489,0.9831893,united union of roofers waterpoofers and allied workers local 32,rock island,il
28089,0.999199,united union of roofers waterproofers & allied workers 142,des moines,ia
11158,0.99998647,united union of roofers waterproofers & allied workers 242,mineral wells,wv
20971,0.99992573,united union of roofers waterproofers & allied workers 49,portland,or
48170,0.9999922,united union of roofers waterproofers & allied workers 96,ham lake,mn
20971,0.99992573,united union of roofers waterproofers & allied workers local 49,portland,or
20971,0.99992573,united union of roofers waterproofers & allied workers-49,portland,or
48170,0.5669648,united union of roofers waterproofers & allied workers-96,blaine,mn
19905,0.9999842,united union of roofers waterproofers allied workers-40,san francisco,ca
32932,0.99996775,united union of roofers waterproofers and allied workers 135,phoenix,az
37447,0.999825,united union of roofers waterproofers and allied workers 20,raytown,mo
41489,0.9999357,united union of roofers waterproofers and allied workers 32,rock island,il
8432,0.9916453,united union of roofers waterproofers and allied workers 9,rocky hill,ct
24040,1.0,united union of roofers waterproofers and allied workers local  203 203,binghamton,ny
24040,1.0,united union of roofers waterproofers and allied workers local 203 203,binghamton,ny
19548,0.11918033,"united union of roofers, wateproofers & allied workers 2",st. louis,mo
35129,0.9886606,"united union of roofers, water proofers, and allied workers 149",detroit,mi
34812,6.396773e-05,"united union of roofers, waterproofers & allied wo-37",pittsburgh,pa
31154,0.99443173,"united union of roofers, waterproofers & allied workers 12",north haven,ct
28089,0.999199,"united union of roofers, waterproofers & allied workers 142",des moines,ia
33167,0.99999833,"united union of roofers, waterproofers & allied workers 182",marion,ia
19548,0.94114465,"united union of roofers, waterproofers & allied workers 2",st. louis,mo
34812,0.1363016,"united union of roofers, waterproofers & allied workers 37",pittsburgh,pa
20971,0.99992573,"united union of roofers, waterproofers & allied workers 49",portland,or
48170,0.5669648,"united union of roofers, waterproofers & allied workers 96",blaine,mn
44279,0.99999416,"united union of roofers, waterproofers & allied workers 97",champaign,il
8141,0.999848,"united union of roofers, waterproofers & allied workers'  22",rochester,ny
19548,0.94114465,"united union of roofers, waterproofers & allied workers-2",st. louis,mo
19548,0.96916807,"united union of roofers, waterproofers and allied workers  2",st. louis,mo
33087,0.9999969,"united union of roofers, waterproofers and allied workers 119",indianapolis,in
48819,0.99999875,"united union of roofers, waterproofers and allied workers 189",spokane,wa
37447,0.999825,"united union of roofers, waterproofers and allied workers 20",raytown,mo
47124,0.99994564,"united union of roofers, waterproofers and allied workers 27",fresno,ca
32653,0.9998831,"united union of roofers, waterproofers and allied workers 30",philadelphia,pa
32653,0.9998831,"united union of roofers, waterproofers and allied workers local 30",philadelphia,pa
32653,0.9998831,"united union of roofers, waterproofers and allied workers-30",philadelphia,pa
18962,0.99171,"united union of roofers, waterproofers, & allied workers 11",oak brook,il
18962,0.99171,"united union of roofers, waterproofers, & allied workers local 11",oak brook,il
61235,0.9999973,"united union of roofers, waterproofers, and allied workers  188",wheeling,wv
41489,0.9999357,"united union of roofers, waterproofers, and allied workers 32",rock island,il
71145,0.9999725,"united union of roofers, waterproofers, and allied workers 70",howell,mi
20563,0.9999996,"united union of roofers, waterproofers, and allied workers-185",charleston,wv
10003,0.75707775,"united union of roofers, waterproofers-123",garland,tx
3077,0.8774581,"united union of roofers,waterproofers & allied workers 143",oklahoma city,ok
5948,6.3483993e-15,"united union of roofers,waterproofers and allied workers",charleston,wv
20563,0.9925741,"united union of roofers,waterproofers and allied workers 185",charleston,wv
48170,0.8558255,united union of rwaw 96,blaine,mn
32932,0.0026407093,united union of water proofers and allied workers 135,phoenix,az
28089,0.0441966,united union of waterproofers & allied workers 142,des moines,ia
3077,0.39960906,united union of waterproofers &allied workers 143,oklahoma,ok
516571,1.7799315e-14,united union professionals - staff-n/a,los angeles,ca
501620,4.505291e-13,united union professionals-,los angeles,ca
28089,0.9997078,"united union roofers, waterproofers and allied workers 142",des moines,ia
1027,0.18079673,united unionof roofers waterproofers and allied workers 10,haledon,nj
542665,1.0,united workers of america - uaw-621,island park,ny
543766,0.99999994,united workers of america local 660,mount vernon,ny
543415,1.0,united workers of america-322,island park,ny
506653,1.8661227e-10,unitehere  26,providence,ri
514644,7.151894e-05,unitehere 1,chicago,il
515249,0.985411,unitehere 100,new york,ny
507066,0.019123362,unitehere 11,los angeles,ca
40240,0.999985,unitehere 217,new haven,ct
71006,0.9601436,unitehere 24,detroit,mi
506653,1.8661227e-10,unitehere 26,providence,ri
71083,0.9999179,unitehere 355,miami,fl
22738,0.87609357,unitehere 450,forest park,il
515249,0.985411,unitehere local 100,new york,ny
515249,0.97868013,unitehere local 100,new york city,ny
506435,0.7903544,unitehere local 17,minneapolis,mn
506653,4.428181e-06,unitehere local 26 26,providence,ri
71089,0.99662966,unitehere local 57,pittsburgh,pa
71006,0.008031021,unitehere!-24,detroit,mi
,,unitehere-,detroit,mi
,,unitehere-1022c,dallas,tx
541270,0.66600573,unitehere-1036t new england  joint board,boston,ma
,,unitehere-1129c,dallas,tx
,,unitehere-1226t,boston,ma
,,unitehere-12a,boston,ma
,,unitehere-1362t,boston,ma
,,unitehere-1468t,boston,ma
,,unitehere-1483t,boston,ma
43768,0.9999901,unitehere-164,boston,ma
43837,0.9998807,unitehere-177,boston,ma
49108,0.99999976,unitehere-178,boston,ma
43855,0.99999547,unitehere-187,boston,ma
507551,0.9437341,unitehere-19,san jose,ca
540787,0.3623643,unitehere-1997,union city,ga
,,unitehere-211a,dallas,tx
40240,4.3905507e-07,unitehere-217,providence,ri
50451,0.99996024,unitehere-229,boston,ma
24574,1.8597282e-05,unitehere-23,union city,ga
71006,0.9601436,unitehere-24,detroit,mi
71006,1.0754258e-05,unitehere-24,,
50454,0.99999547,unitehere-257,boston,ma
543653,0.9999885,unitehere-2804,dallas,tx
543790,0.9999885,unitehere-2805,dallas,tx
531715,1.0,unitehere-2850,oakland,ca
51126,0.99996024,unitehere-313,boston,ma
,,unitehere-31t,boston,ma
49106,0.9987772,unitehere-324,boston,ma
43953,0.9999991,unitehere-341,boston,ma
31452,0.9998063,unitehere-352,philadelphia,pa
22738,0.87609357,unitehere-450,forest park,il
505006,0.9880905,unitehere-49,sacramento,ca
,,unitehere-66l,boston,ma
6271,0.9999901,unitehere-688,bay city,mi
509161,0.02132044,unitehere-8,seattle,wa
2891,1.0,unites steelworkers international union 6992,buffalo,ny
516358,3.0413375e-06,university of michigan house officers association (umhoa)-,ann arbor,mi
509480,3.964649e-11,university of rochester public safety officers association,henrietta,ny
543285,1.1686607e-18,university police-n/a,greenfield,wi
61987,0.0008537462,university professionals of illinois 4100,chicago,il
57204,0.0014229281,"unión de periodistas, artes gráficas y ramas anexas (upagra) 33225",san juan,pr
57204,0.0016674771,"unión de periodistas, artes gráficas y ramas anexas 33225",san juan,pr
48892,0.00090024236,unión de tronquistas de pr-901,san juan,pr
48892,0.002455704,unión de tronquistas de puerto rico 901,san juan,pr
506974,5.728134e-11,unsu (united nurses staff union),san dimas,ca
,,unsu-,san dimas,ca
14991,0.99990654,untied association of plumbers & pipefitters  178,springfield,mo
14991,0.99990654,untied association of plumbers & pipefitters 178,springfield,mo
545268,0.9980524,"untied automobile, aerospace & agricultural implement workers (uaw) 2261 unit 4",freeport,il
517454,0.97830474,untied brotherhood of carpenters of joiners of america 429,arligton,tx
46740,6.310361e-15,"untied food & commercial workers international union, afl-cio, clc 13d",bardstown,ky
46740,6.310361e-15,"untied food & commercial workers international union, afl-cio, clc 23d",bardstown,ky
22887,0.9999993,untied food and commercial workers union 888,east rutherford,nj
,,untied steel workers 1186,syracuse,ny
63558,0.08149233,"untied steel, papaer and forestry, rubber, manufacturing, energy, allied industrial and service work 6967-09",baltimore,md
513623,0.99999976,untied steelworkers 9014-13,bridgeton,mo
511260,0.9999958,untied steelworkers international union 1494,cincinnati,oh
37818,0.9993466,untied union of roofers & allied workers 69,peoria,il
,,uocm-,san juan,pr
17265,0.36216196,"up plumbers, pipefitters & hvac/r 111",escanaba,mi
57204,0.99889666,upagra-33225,san juan,pr
,,upo,austin,tx
,,upse-1222,,
540892,6.993894e-06,upseu 1222,albany,ny
,,upseu 1222t,ronkonkoma,ny
540892,6.993894e-06,upseu local 1222,albany,ny
540892,0.15558408,upseu local 1222,ronkonkoma,ny
540892,6.993894e-06,upseu-1222,albany,ny
,,upseu-1222,meriden,ct
540892,0.15558408,upseu-1222,ronkonkoma,ny
89958,7.214865e-14,upseu-1222 unit 6,meriden,ct
8432,3.3622213e-15,upseu-1222 unit 9,meriden,ct
537344,0.9999999,upstate new york operating engineers 158,glenmont,ny
537344,0.99999994,upstate new york operating engineers 158,rochester,ny
537344,0.99998826,upstate new york operating engineers 158 district 832,rochester,ny
537344,0.99998826,"upstate new york operating engineers 158, district 832",rochester,ny
537344,0.99999994,upstate new york operating engineers iuoe 158,glenmont,ny
537344,0.99998826,"upstate new york operating engineers local 158, district 832",rochester,ny
537344,0.99998826,upstate new york operating engineers-158 district 832,rochester,ny
17173,0.9999955,upstate ny operating engineers iuoe 158,glenmont,ny
17173,0.015635137,upstate ny operating engineers-158,rochester,ny
516571,5.07268e-11,upte staff union (usu),oakland,ca
,,upw local 626,honolulu,hi
537341,0.0008701128,upw local 646,honolulu,hi
537341,0.07511319,"upw, afscme, afl-ci0-646",honolulu,hi
537341,0.0008701128,upw-646,honolulu,hi
48101,3.8282695e-07,upwu 17-18,brooklyn,ny
48101,3.8282695e-07,upwu-17-18,brooklyn,ny
,,urpsoa-,henrietta,ny
,,urso local n/a,washington,dc
,,urso-n/a,hunt valley,md
,,urso-n/a,washington,dc
526805,9.102415e-09,"us mint council, american federation of government employees (afl-cio)",washington,dc
,,"us, paper & forestry, rubber, manufacturing, energy, allied industrial & service workers intl  7-1",whiting,in
13858,0.0039217575,usa -7-662-02,granite city,il
541687,0.9999465,usa -9777-45,bridgeview,il
516997,6.5030394e-12,usa/iats/emptac local 829,los angeles,ca
7364,0.99921983,usa/iatse local 829,new york,ny
513010,1.0,usaw local rhode island,providence,ri
521575,3.4050973e-07,usaw ri-,providence,ri
513010,1.0,usaw-rhode island,providence,ri
521575,3.4050973e-07,usaw-ri local,providence,ri
521575,3.4050973e-07,usaw-ri-,providence,ri
540614,1.3110262e-09,uscso-ny,poughkeepsie,ny
,,use-n/a,washington,dc
545975,2.2032369e-10,usf part time faculty association aft/cft #6590,san francisco,ca
541334,1.6856545e-16,usf part-time faculty association 4269a,san francisco,ca
,,usga-2006,luquillo,pr
,,usga-n/a,luquillo,pr
,,uso-mea aso/fsa,east lansing,mi
530378,1.0223147e-13,uso-mea professional staff association,east lansing,mi
530378,5.0997184e-14,uso-messa professional staff association,east lansing,mi
513288,9.343741e-15,uso-messa services staff association,east lansing,mi
,,usoa-821,scarsdale,ny
,,usofcc,chicago,il
,,uspfp-,roseville,mi
,,uspfrme-,georgetown,sc
,,uspfrme-,,
,,uspoa local n/a,oxon hill,md
,,uspoa-,toms river,nj
,,uspoa-,washington,de
,,uspoa-,,
,,uspoa-n/a,oxon hill,md
,,uspoa-n/a,toms river,nj
69304,5.8846636e-11,ustw-00004-107,syracuse,ny
,,usw,albuquerque,nm
,,usw,concord,ca
,,usw,covina,ca
,,usw,gary,in
,,usw,kent,wa
,,usw,media,pa
,,usw,milford,ma
545760,2.3463734e-07,usw,perrysburg,oh
,,usw,pittsburgh,pa
,,usw,port arthur,tx
,,usw,st. thomas,vi
,,usw,warren,mi
544170,3.3928074e-09,usw,west allis,wi
,,usw,,
58854,1.0,usw      -6346,new castle,pa
,,usw  -00096,syracuse,ny
37939,1.0,usw  -0277-05,cheektowaga,ny
54079,1.0,usw  -15009-05/06,granite city,il
65514,1.0,usw  -1988,syracuse,ny
37215,4.7113726e-11,usw  -31g-08,bridgeview,il
14888,1.0,usw  -333,bristol,pa
31732,1.0,usw  -4979,syracuse,ny
22648,1.0,usw  -7-00717,bridgeview,il
6664,1.0,usw  13-227,pasadena,tx
,,usw  236m,maryville,tn
,,usw  675,pittsburgh,pa
62041,1.0,usw  8-1895,roanoke,va
40295,0.00033604534,usw  district 4 local,edison,nj
40295,0.00033604534,usw  district 4-,edison,nj
13556,0.99995214,usw  district 7-188 council 2,granite city,il
,,usw #959,benton,ar
,,usw (multi)-3 locals,albuquerque,nm
545760,1.4293833e-08,usw -,canton,oh
,,usw -,granite city,il
,,usw -,syracuse,ny
19433,0.9999988,usw - almatis-4880,benton,ar
22524,0.987506,usw - clerical group 13-423,port arthur,tx
19523,0.00011618664,usw - sub-district 1 07234-09,warrensville heights,oh
19523,0.00011618664,usw - sub-district 1-07234-09,warrensville heights,oh
540205,5.911735e-05,usw - sub-district 1-1-00243-10,warrensville heights,oh
16921,9.351849e-06,usw - subdistrcit 1-07234-25,warrensville heights,oh
53883,1.0,usw -00002,syracuse,ny
48101,1.0,usw -00017,syracuse,ny
